base_yr_qtr_cd,adm_cd,adm_nm,svc_induty_cd,svc_induty_nm,stor_co,similr_induty_stor_co,opbiz_rt,opbiz_stor_co,clsbiz_rt,clsbiz_stor_co,frc_stor_co
20254,11560620,양평2동,CS200016,당구장,9.0,9.0,0.0,0.0,11.0,1.0,0.0
20254,11560620,양평2동,CS200033,부동산중개업,96.0,96.0,0.0,0.0,3.0,3.0,0.0
20254,11560620,양평2동,CS200038,독서실,5.0,7.0,0.0,0.0,0.0,0.0,2.0
20254,11560620,양평2동,CS300009,청과상,5.0,5.0,0.0,0.0,0.0,0.0,0.0
20254,11560620,양평2동,CS300033,철물점,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20254,11560630,신길1동,CS100005,제과점,8.0,11.0,18.0,2.0,0.0,0.0,3.0
20254,11560630,신길1동,CS200038,독서실,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20254,11560630,신길1동,CS300010,반찬가게,11.0,11.0,0.0,0.0,0.0,0.0,0.0
20254,11560630,신길1동,CS300019,의료기기,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20254,11560630,신길1동,CS300022,화장품,30.0,30.0,0.0,0.0,0.0,0.0,0.0
20254,11560630,신길1동,CS300031,가구,4.0,4.0,0.0,0.0,0.0,0.0,0.0
20254,11560650,신길3동,CS100002,중식음식점,8.0,8.0,0.0,0.0,0.0,0.0,0.0
20254,11560650,신길3동,CS100009,호프-간이주점,12.0,13.0,0.0,0.0,8.0,1.0,1.0
20254,11560650,신길3동,CS200003,예술학원,15.0,16.0,0.0,0.0,6.0,1.0,1.0
20254,11560650,신길3동,CS200006,일반의원,27.0,27.0,0.0,0.0,0.0,0.0,0.0
20254,11560650,신길3동,CS200012,법무사사무소,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11560650,신길3동,CS200024,스포츠클럽,13.0,13.0,0.0,0.0,0.0,0.0,0.0
20254,11560650,신길3동,CS200028,미용실,46.0,48.0,6.0,3.0,0.0,0.0,2.0
20254,11560650,신길3동,CS200040,녹음실,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11560650,신길3동,CS300020,서적,6.0,6.0,0.0,0.0,0.0,0.0,0.0
20254,11560650,신길3동,CS300021,문구,6.0,6.0,0.0,0.0,0.0,0.0,0.0
20254,11560650,신길3동,CS300030,중고가구,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11560650,신길3동,CS300035,인테리어,11.0,11.0,0.0,0.0,0.0,0.0,0.0
20254,11560650,신길3동,CS300038,자동차부품,4.0,4.0,0.0,0.0,0.0,0.0,0.0
20254,11560650,신길3동,CS300043,전자상거래업,25.0,25.0,0.0,0.0,0.0,0.0,0.0
20254,11560660,신길4동,CS100003,일식음식점,4.0,4.0,0.0,0.0,0.0,0.0,0.0
20254,11560660,신길4동,CS100008,분식전문점,7.0,12.0,0.0,0.0,8.0,1.0,5.0
20254,11560660,신길4동,CS200005,스포츠 강습,5.0,5.0,0.0,0.0,0.0,0.0,0.0
20254,11560660,신길4동,CS200007,치과의원,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20254,11560660,신길4동,CS200037,노래방,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20254,11560660,신길4동,CS200038,독서실,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20254,11560660,신길4동,CS300024,운동/경기용품,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11560660,신길4동,CS300027,섬유제품,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11560670,신길5동,CS100010,커피-음료,11.0,14.0,7.0,1.0,7.0,1.0,3.0
20254,11560670,신길5동,CS200024,스포츠클럽,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20254,11560670,신길5동,CS200029,네일숍,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20254,11560670,신길5동,CS200041,사진관,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20254,11560670,신길5동,CS200044,여행사,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11560670,신길5동,CS300007,육류판매,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20254,11560670,신길5동,CS300024,운동/경기용품,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20254,11560670,신길5동,CS300033,철물점,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20254,11560670,신길5동,CS300036,조명용품,12.0,12.0,0.0,0.0,0.0,0.0,0.0
20254,11560680,신길6동,CS100007,치킨전문점,2.0,9.0,0.0,0.0,0.0,0.0,7.0
20254,11560680,신길6동,CS200026,자동차미용,6.0,6.0,0.0,0.0,0.0,0.0,0.0
20254,11560680,신길6동,CS200030,피부관리실,20.0,21.0,14.0,3.0,10.0,2.0,1.0
20254,11560680,신길6동,CS200031,세탁소,10.0,11.0,0.0,0.0,0.0,0.0,1.0
20254,11560680,신길6동,CS200037,노래방,13.0,13.0,0.0,0.0,0.0,0.0,0.0
20254,11560680,신길6동,CS200043,건축물청소,7.0,8.0,0.0,0.0,0.0,0.0,1.0
20254,11560680,신길6동,CS300003,컴퓨터및주변장치판매,13.0,13.0,0.0,0.0,0.0,0.0,0.0
20254,11560680,신길6동,CS300007,육류판매,11.0,11.0,0.0,0.0,0.0,0.0,0.0
20254,11560680,신길6동,CS300016,안경,6.0,8.0,0.0,0.0,0.0,0.0,2.0
20254,11560680,신길6동,CS300020,서적,6.0,6.0,33.0,2.0,17.0,1.0,0.0
20254,11560680,신길6동,CS300023,미용재료,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20254,11560680,신길6동,CS300024,운동/경기용품,4.0,4.0,0.0,0.0,0.0,0.0,0.0
20254,11560680,신길6동,CS300029,애완동물,6.0,6.0,0.0,0.0,0.0,0.0,0.0
20254,11560680,신길6동,CS300038,자동차부품,4.0,4.0,0.0,0.0,0.0,0.0,0.0
20254,11560690,신길7동,CS200027,모터사이클수리,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20254,11560690,신길7동,CS300009,청과상,5.0,5.0,0.0,0.0,0.0,0.0,0.0
20254,11560690,신길7동,CS300016,안경,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11560690,신길7동,CS300021,문구,7.0,7.0,0.0,0.0,0.0,0.0,0.0
20254,11560690,신길7동,CS300027,섬유제품,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11560700,대림1동,CS100003,일식음식점,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20254,11560700,대림1동,CS200003,예술학원,8.0,8.0,0.0,0.0,13.0,1.0,0.0
20254,11560700,대림1동,CS200005,스포츠 강습,13.0,13.0,0.0,0.0,0.0,0.0,0.0
20254,11560700,대림1동,CS200007,치과의원,5.0,5.0,0.0,0.0,0.0,0.0,0.0
20254,11560700,대림1동,CS200009,동물병원,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11560700,대림1동,CS200013,기타법무서비스,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20254,11560700,대림1동,CS200015,세무사사무소,4.0,4.0,0.0,0.0,0.0,0.0,0.0
20254,11560700,대림1동,CS200041,사진관,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20254,11560700,대림1동,CS300001,슈퍼마켓,29.0,34.0,3.0,1.0,3.0,1.0,5.0
20254,11560700,대림1동,CS300003,컴퓨터및주변장치판매,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20254,11560700,대림1동,CS300011,일반의류,31.0,31.0,0.0,0.0,7.0,2.0,0.0
20254,11560700,대림1동,CS300040,재생용품 판매점,4.0,4.0,0.0,0.0,0.0,0.0,0.0
20254,11560700,대림1동,CS300043,전자상거래업,21.0,21.0,0.0,0.0,0.0,0.0,0.0
20254,11560710,대림2동,CS100004,양식음식점,3.0,4.0,0.0,0.0,0.0,0.0,1.0
20254,11560710,대림2동,CS200012,법무사사무소,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20254,11560710,대림2동,CS200016,당구장,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20254,11560710,대림2동,CS200020,전자게임장,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20254,11560710,대림2동,CS200025,자동차수리,5.0,5.0,0.0,0.0,0.0,0.0,0.0
20254,11560710,대림2동,CS200033,부동산중개업,55.0,55.0,0.0,0.0,0.0,0.0,0.0
20254,11560710,대림2동,CS300001,슈퍼마켓,47.0,53.0,0.0,0.0,0.0,0.0,6.0
20254,11560710,대림2동,CS300005,주류도매,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11560710,대림2동,CS300008,수산물판매,13.0,13.0,0.0,0.0,0.0,0.0,0.0
20254,11560710,대림2동,CS300018,의약품,23.0,24.0,0.0,0.0,4.0,1.0,1.0
20254,11560710,대림2동,CS300026,완구,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11560710,대림2동,CS300034,악기,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11560720,대림3동,CS100005,제과점,5.0,10.0,10.0,1.0,10.0,1.0,5.0
20254,11560720,대림3동,CS200002,외국어학원,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11560720,대림3동,CS200009,동물병원,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11560720,대림3동,CS300009,청과상,18.0,18.0,6.0,1.0,11.0,2.0,0.0
20254,11560720,대림3동,CS300013,유아의류,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20254,11560720,대림3동,CS300016,안경,4.0,5.0,0.0,0.0,0.0,0.0,1.0
20254,11560720,대림3동,CS300021,문구,10.0,10.0,0.0,0.0,0.0,0.0,0.0
20254,11560720,대림3동,CS300038,자동차부품,12.0,12.0,0.0,0.0,0.0,0.0,0.0
20254,11590510,노량진1동,CS100005,제과점,14.0,18.0,0.0,0.0,0.0,0.0,4.0
20254,11590510,노량진1동,CS200019,PC방,9.0,10.0,0.0,0.0,0.0,0.0,1.0
20254,11590510,노량진1동,CS200025,자동차수리,5.0,6.0,0.0,0.0,0.0,0.0,1.0
20254,11590510,노량진1동,CS200044,여행사,7.0,7.0,0.0,0.0,0.0,0.0,0.0
20254,11590510,노량진1동,CS300004,핸드폰,17.0,17.0,0.0,0.0,0.0,0.0,0.0
20254,11590510,노량진1동,CS300006,미곡판매,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20254,11590510,노량진1동,CS300008,수산물판매,136.0,136.0,0.0,0.0,2.0,2.0,0.0
20254,11590510,노량진1동,CS300009,청과상,12.0,12.0,0.0,0.0,8.0,1.0,0.0
20254,11590510,노량진1동,CS300011,일반의류,26.0,26.0,0.0,0.0,0.0,0.0,0.0
20254,11590510,노량진1동,CS300019,의료기기,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20254,11590510,노량진1동,CS300025,자전거 및 기타운송장비,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11590510,노량진1동,CS300030,중고가구,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11590510,노량진1동,CS300043,전자상거래업,46.0,46.0,0.0,0.0,4.0,2.0,0.0
20254,11590520,노량진2동,CS100002,중식음식점,11.0,11.0,0.0,0.0,0.0,0.0,0.0
20254,11590520,노량진2동,CS100005,제과점,2.0,4.0,0.0,0.0,0.0,0.0,2.0
20254,11590520,노량진2동,CS100006,패스트푸드점,2.0,6.0,0.0,0.0,0.0,0.0,4.0
20254,11590520,노량진2동,CS100009,호프-간이주점,28.0,29.0,3.0,1.0,3.0,1.0,1.0
20254,11590520,노량진2동,CS200005,스포츠 강습,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20254,11590520,노량진2동,CS200007,치과의원,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20254,11590520,노량진2동,CS200016,당구장,5.0,5.0,0.0,0.0,0.0,0.0,0.0
20254,11590520,노량진2동,CS200026,자동차미용,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20254,11590520,노량진2동,CS300002,편의점,1.0,9.0,0.0,0.0,11.0,1.0,8.0
20254,11590520,노량진2동,CS300006,미곡판매,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11590520,노량진2동,CS300007,육류판매,8.0,8.0,0.0,0.0,0.0,0.0,0.0
20254,11590520,노량진2동,CS300015,가방,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20254,11590520,노량진2동,CS300017,시계및귀금속,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20254,11590520,노량진2동,CS300022,화장품,9.0,9.0,0.0,0.0,0.0,0.0,0.0
20254,11590530,상도1동,CS100004,양식음식점,32.0,36.0,3.0,1.0,0.0,0.0,4.0
20254,11590530,상도1동,CS100007,치킨전문점,7.0,28.0,7.0,2.0,7.0,2.0,21.0
20254,11590530,상도1동,CS100008,분식전문점,34.0,45.0,9.0,4.0,7.0,3.0,11.0
20254,11590530,상도1동,CS100009,호프-간이주점,35.0,44.0,2.0,1.0,5.0,2.0,9.0
20254,11590530,상도1동,CS200004,컴퓨터학원,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11590530,상도1동,CS200021,기타오락장,1.0,2.0,0.0,0.0,0.0,0.0,1.0
20254,11590530,상도1동,CS200026,자동차미용,3.0,3.0,0.0,0.0,33.0,1.0,0.0
20254,11590530,상도1동,CS200027,모터사이클수리,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11590530,상도1동,CS200041,사진관,15.0,16.0,0.0,0.0,6.0,1.0,1.0
20254,11590530,상도1동,CS300008,수산물판매,5.0,5.0,0.0,0.0,0.0,0.0,0.0
20254,11590530,상도1동,CS300012,한복점,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20254,11590540,상도2동,CS100007,치킨전문점,2.0,13.0,0.0,0.0,0.0,0.0,11.0
20254,11590540,상도2동,CS200003,예술학원,29.0,32.0,0.0,0.0,0.0,0.0,3.0
20254,11590540,상도2동,CS200015,세무사사무소,6.0,6.0,0.0,0.0,17.0,1.0,0.0
20254,11590540,상도2동,CS200022,복권방,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20254,11590540,상도2동,CS200034,여관,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20254,11590540,상도2동,CS200043,건축물청소,16.0,17.0,0.0,0.0,0.0,0.0,1.0
20254,11590540,상도2동,CS300011,일반의류,44.0,44.0,2.0,1.0,2.0,1.0,0.0
20254,11590540,상도2동,CS300012,한복점,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11590540,상도2동,CS300015,가방,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20254,11590540,상도2동,CS300019,의료기기,6.0,6.0,0.0,0.0,0.0,0.0,0.0
20254,11590540,상도2동,CS300031,가구,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20254,11590540,상도2동,CS300034,악기,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11590550,상도3동,CS100007,치킨전문점,9.0,11.0,9.0,1.0,0.0,0.0,2.0
20254,11590550,상도3동,CS200002,외국어학원,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11590550,상도3동,CS200011,변리사사무소,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11590550,상도3동,CS200030,피부관리실,17.0,17.0,12.0,2.0,0.0,0.0,0.0
20254,11590550,상도3동,CS200031,세탁소,11.0,13.0,0.0,0.0,0.0,0.0,2.0
20254,11590550,상도3동,CS300003,컴퓨터및주변장치판매,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20254,11590550,상도3동,CS300010,반찬가게,12.0,12.0,0.0,0.0,0.0,0.0,0.0
20254,11590550,상도3동,CS300017,시계및귀금속,1.0,2.0,0.0,0.0,0.0,0.0,1.0
20254,11590550,상도3동,CS300019,의료기기,4.0,4.0,0.0,0.0,25.0,1.0,0.0
20254,11590550,상도3동,CS300023,미용재료,6.0,6.0,0.0,0.0,17.0,1.0,0.0
20254,11590550,상도3동,CS300042,주유소,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11590560,상도4동,CS100003,일식음식점,2.0,3.0,0.0,0.0,0.0,0.0,1.0
20254,11590560,상도4동,CS200005,스포츠 강습,11.0,11.0,0.0,0.0,0.0,0.0,0.0
20254,11590560,상도4동,CS200007,치과의원,6.0,6.0,0.0,0.0,0.0,0.0,0.0
20254,11590560,상도4동,CS200015,세무사사무소,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20254,11590560,상도4동,CS300016,안경,3.0,4.0,0.0,0.0,0.0,0.0,1.0
20254,11590560,상도4동,CS300020,서적,8.0,8.0,0.0,0.0,25.0,2.0,0.0
20254,11590560,상도4동,CS300029,애완동물,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20254,11590605,흑석동,CS100002,중식음식점,11.0,14.0,7.0,1.0,7.0,1.0,3.0
20254,11590605,흑석동,CS100004,양식음식점,19.0,23.0,0.0,0.0,0.0,0.0,4.0
20254,11590605,흑석동,CS100006,패스트푸드점,10.0,26.0,0.0,0.0,0.0,0.0,16.0
20254,11590605,흑석동,CS100008,분식전문점,34.0,41.0,0.0,0.0,2.0,1.0,7.0
20254,11590605,흑석동,CS200011,변리사사무소,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11590605,흑석동,CS200013,기타법무서비스,6.0,6.0,0.0,0.0,0.0,0.0,0.0
20254,11590605,흑석동,CS200015,세무사사무소,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20254,11590605,흑석동,CS200017,골프연습장,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20254,11590605,흑석동,CS200019,PC방,3.0,5.0,0.0,0.0,0.0,0.0,2.0
20254,11590605,흑석동,CS300001,슈퍼마켓,15.0,26.0,0.0,0.0,4.0,1.0,11.0
20254,11590605,흑석동,CS300003,컴퓨터및주변장치판매,12.0,12.0,0.0,0.0,0.0,0.0,0.0
20254,11590605,흑석동,CS300007,육류판매,9.0,9.0,0.0,0.0,0.0,0.0,0.0
20254,11590605,흑석동,CS300009,청과상,16.0,16.0,6.0,1.0,6.0,1.0,0.0
20254,11590605,흑석동,CS300010,반찬가게,15.0,17.0,6.0,1.0,6.0,1.0,2.0
20254,11590605,흑석동,CS300014,신발,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11590605,흑석동,CS300016,안경,7.0,10.0,0.0,0.0,0.0,0.0,3.0
20254,11590605,흑석동,CS300018,의약품,30.0,33.0,0.0,0.0,0.0,0.0,3.0
20254,11590605,흑석동,CS300020,서적,6.0,6.0,0.0,0.0,0.0,0.0,0.0
20254,11590605,흑석동,CS300022,화장품,10.0,10.0,0.0,0.0,0.0,0.0,0.0
20254,11590605,흑석동,CS300024,운동/경기용품,8.0,8.0,0.0,0.0,0.0,0.0,0.0
20254,11590605,흑석동,CS300026,완구,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11590605,흑석동,CS300028,화초,23.0,23.0,0.0,0.0,4.0,1.0,0.0
20254,11590620,사당1동,CS100009,호프-간이주점,85.0,91.0,3.0,3.0,4.0,4.0,6.0
20254,11590620,사당1동,CS200002,외국어학원,6.0,6.0,0.0,0.0,0.0,0.0,0.0
20254,11590620,사당1동,CS200020,전자게임장,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20254,11590620,사당1동,CS200025,자동차수리,6.0,8.0,0.0,0.0,0.0,0.0,2.0
20254,11590620,사당1동,CS200033,부동산중개업,108.0,108.0,0.0,0.0,2.0,2.0,0.0
20254,11590620,사당1동,CS200040,녹음실,5.0,5.0,0.0,0.0,0.0,0.0,0.0
20254,11590620,사당1동,CS300008,수산물판매,3.0,3.0,0.0,0.0,33.0,1.0,0.0
20254,11590620,사당1동,CS300009,청과상,14.0,14.0,0.0,0.0,0.0,0.0,0.0
20254,11590620,사당1동,CS300010,반찬가게,21.0,21.0,5.0,1.0,0.0,0.0,0.0
20254,11590620,사당1동,CS300013,유아의류,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20254,11590620,사당1동,CS300015,가방,7.0,8.0,0.0,0.0,0.0,0.0,1.0
20254,11590620,사당1동,CS300026,완구,4.0,4.0,0.0,0.0,0.0,0.0,0.0
20254,11590620,사당1동,CS300029,애완동물,1.0,3.0,0.0,0.0,0.0,0.0,2.0
20254,11590620,사당1동,CS300042,주유소,5.0,5.0,0.0,0.0,0.0,0.0,0.0
20254,11590630,사당2동,CS100001,한식음식점,153.0,183.0,5.0,9.0,5.0,9.0,30.0
20254,11590630,사당2동,CS100003,일식음식점,17.0,26.0,0.0,0.0,0.0,0.0,9.0
20254,11590630,사당2동,CS100007,치킨전문점,8.0,19.0,0.0,0.0,5.0,1.0,11.0
20254,11590630,사당2동,CS200002,외국어학원,11.0,11.0,18.0,2.0,0.0,0.0,0.0
20254,11590630,사당2동,CS200025,자동차수리,5.0,5.0,0.0,0.0,0.0,0.0,0.0
20254,11590630,사당2동,CS200027,모터사이클수리,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20254,11590630,사당2동,CS300003,컴퓨터및주변장치판매,8.0,8.0,0.0,0.0,0.0,0.0,0.0
20254,11590630,사당2동,CS300010,반찬가게,17.0,17.0,6.0,1.0,18.0,3.0,0.0
20254,11590630,사당2동,CS300018,의약품,23.0,24.0,4.0,1.0,0.0,0.0,1.0
20254,11590630,사당2동,CS300020,서적,6.0,6.0,0.0,0.0,0.0,0.0,0.0
20254,11590630,사당2동,CS300022,화장품,21.0,27.0,0.0,0.0,0.0,0.0,6.0
20254,11590630,사당2동,CS300043,전자상거래업,48.0,48.0,0.0,0.0,4.0,2.0,0.0
20254,11590640,사당3동,CS100006,패스트푸드점,4.0,11.0,0.0,0.0,0.0,0.0,7.0
20254,11590640,사당3동,CS200017,골프연습장,2.0,2.0,50.0,1.0,50.0,1.0,0.0
20254,11590640,사당3동,CS200021,기타오락장,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11590640,사당3동,CS200033,부동산중개업,56.0,56.0,0.0,0.0,2.0,1.0,0.0
20254,11590640,사당3동,CS200035,게스트하우스,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11590640,사당3동,CS200044,여행사,5.0,5.0,0.0,0.0,0.0,0.0,0.0
20254,11590640,사당3동,CS300003,컴퓨터및주변장치판매,12.0,12.0,0.0,0.0,0.0,0.0,0.0
20254,11590640,사당3동,CS300013,유아의류,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11590640,사당3동,CS300017,시계및귀금속,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20254,11590650,사당4동,CS100001,한식음식점,28.0,32.0,3.0,1.0,3.0,1.0,4.0
20254,11590650,사당4동,CS100007,치킨전문점,3.0,7.0,14.0,1.0,57.0,4.0,4.0
20254,11590650,사당4동,CS100008,분식전문점,12.0,15.0,0.0,0.0,0.0,0.0,3.0
20254,11590650,사당4동,CS200001,일반교습학원,15.0,18.0,0.0,0.0,6.0,1.0,3.0
20254,11590650,사당4동,CS200005,스포츠 강습,7.0,7.0,0.0,0.0,0.0,0.0,0.0
20254,11590650,사당4동,CS200012,법무사사무소,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20254,11590650,사당4동,CS200024,스포츠클럽,4.0,4.0,0.0,0.0,0.0,0.0,0.0
20254,11590650,사당4동,CS200025,자동차수리,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11590650,사당4동,CS200030,피부관리실,6.0,6.0,0.0,0.0,0.0,0.0,0.0
20254,11590650,사당4동,CS200040,녹음실,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11590650,사당4동,CS200047,가정용품임대,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11590651,사당5동,CS100006,패스트푸드점,1.0,3.0,0.0,0.0,0.0,0.0,2.0
20254,11590651,사당5동,CS100007,치킨전문점,0.0,2.0,0.0,0.0,0.0,0.0,2.0
20254,11590651,사당5동,CS200024,스포츠클럽,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20254,11590651,사당5동,CS200031,세탁소,6.0,10.0,20.0,2.0,0.0,0.0,4.0
20254,11590651,사당5동,CS200037,노래방,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20254,11590651,사당5동,CS200042,통번역서비스,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11590651,사당5동,CS300032,가전제품,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11590660,대방동,CS100002,중식음식점,11.0,12.0,8.0,1.0,8.0,1.0,1.0
20254,11590660,대방동,CS100006,패스트푸드점,12.0,29.0,0.0,0.0,0.0,0.0,17.0
20254,11590660,대방동,CS200001,일반교습학원,152.0,165.0,2.0,4.0,1.0,2.0,13.0
20254,11590660,대방동,CS200021,기타오락장,5.0,5.0,0.0,0.0,0.0,0.0,0.0
20254,11590660,대방동,CS200024,스포츠클럽,18.0,19.0,0.0,0.0,0.0,0.0,1.0
20254,11590660,대방동,CS200032,가전제품수리,6.0,6.0,0.0,0.0,0.0,0.0,0.0
20254,11590660,대방동,CS300003,컴퓨터및주변장치판매,19.0,19.0,0.0,0.0,0.0,0.0,0.0
20254,11590660,대방동,CS300005,주류도매,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11590660,대방동,CS300007,육류판매,7.0,7.0,0.0,0.0,0.0,0.0,0.0
20254,11590660,대방동,CS300009,청과상,10.0,10.0,0.0,0.0,0.0,0.0,0.0
20254,11590660,대방동,CS300016,안경,7.0,9.0,0.0,0.0,0.0,0.0,2.0
20254,11590660,대방동,CS300019,의료기기,8.0,8.0,0.0,0.0,0.0,0.0,0.0
20254,11590660,대방동,CS300031,가구,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11590660,대방동,CS300041,예술품,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11590670,신대방1동,CS200001,일반교습학원,40.0,45.0,4.0,2.0,4.0,2.0,5.0
20254,11590670,신대방1동,CS200004,컴퓨터학원,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11590670,신대방1동,CS200016,당구장,4.0,4.0,0.0,0.0,0.0,0.0,0.0
20254,11590670,신대방1동,CS200031,세탁소,14.0,16.0,0.0,0.0,0.0,0.0,2.0
20254,11590670,신대방1동,CS300011,일반의류,36.0,36.0,0.0,0.0,0.0,0.0,0.0
20254,11590670,신대방1동,CS300013,유아의류,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20254,11590670,신대방1동,CS300032,가전제품,6.0,6.0,0.0,0.0,0.0,0.0,0.0
20254,11590680,신대방2동,CS100005,제과점,13.0,18.0,0.0,0.0,0.0,0.0,5.0
20254,11590680,신대방2동,CS100006,패스트푸드점,8.0,29.0,0.0,0.0,0.0,0.0,21.0
20254,11590680,신대방2동,CS200017,골프연습장,7.0,7.0,0.0,0.0,0.0,0.0,0.0
20254,11590680,신대방2동,CS200025,자동차수리,7.0,9.0,0.0,0.0,0.0,0.0,2.0
20254,11590680,신대방2동,CS200034,여관,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20254,11590680,신대방2동,CS300004,핸드폰,11.0,11.0,9.0,1.0,0.0,0.0,0.0
20254,11590680,신대방2동,CS300013,유아의류,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20254,11590680,신대방2동,CS300022,화장품,11.0,11.0,0.0,0.0,0.0,0.0,0.0
20254,11590680,신대방2동,CS300034,악기,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20254,11590680,신대방2동,CS300040,재생용품 판매점,4.0,4.0,0.0,0.0,0.0,0.0,0.0
20254,11620525,보라매동,CS100009,호프-간이주점,33.0,36.0,3.0,1.0,0.0,0.0,3.0
20254,11620525,보라매동,CS200003,예술학원,17.0,18.0,6.0,1.0,6.0,1.0,1.0
20254,11620525,보라매동,CS200006,일반의원,10.0,10.0,0.0,0.0,0.0,0.0,0.0
20254,11620525,보라매동,CS200022,복권방,4.0,4.0,0.0,0.0,0.0,0.0,0.0
20254,11620525,보라매동,CS300002,편의점,5.0,17.0,6.0,1.0,0.0,0.0,12.0
